Date,Open,High,Low,Close,Adj Close,Volume
2019-02-28,198.320007,199.169998,197.949997,198.399994,196.315521,36900
2019-03-01,200.000000,200.380005,198.460007,200.110001,198.007599,24300
2019-03-04,201.139999,201.550003,197.270004,199.580002,197.483170,36100
2019-03-05,199.639999,200.300003,198.550003,199.750000,197.651367,23600
2019-03-06,199.699997,199.860001,198.330002,198.559998,196.473877,23800
2019-03-07,198.039993,198.039993,195.710007,196.300003,194.237625,88000
2019-03-08,193.860001,196.220001,193.320007,196.220001,194.158463,30100
2019-03-11,197.100006,200.610001,197.100006,200.539993,198.433075,38800
2019-03-12,200.940002,202.130005,200.509995,201.529999,199.412689,32400
2019-03-13,202.470001,203.940002,202.470001,202.830002,200.699036,36000
2019-03-14,202.869995,203.360001,202.509995,202.600006,200.471436,18800
2019-03-15,203.059998,205.000000,203.059998,204.130005,201.985382,65400
2019-03-18,204.300003,205.429993,203.669998,204.649994,202.499893,37600
2019-03-19,205.610001,206.550003,204.830002,205.589996,203.430008,32200
2019-03-20,205.339996,207.009995,204.179993,205.990005,204.102814,27000
2019-03-21,205.750000,210.399994,205.449997,210.210007,208.284134,41700
2019-03-22,209.050003,209.610001,204.820007,204.860001,202.983154,39900
2019-03-25,204.119995,205.089996,202.899994,204.460007,202.586807,38000
2019-03-26,206.100006,207.149994,204.500000,205.369995,203.488480,36300
2019-03-27,205.839996,205.839996,201.960007,203.789993,201.922943,31200
2019-03-28,204.130005,205.039993,203.300003,204.520004,202.646255,32200
2019-03-29,206.000000,206.250000,205.070007,206.210007,204.320801,23000
2019-04-01,208.229996,209.449997,207.470001,209.300003,207.382477,38900
2019-04-02,209.460007,210.360001,208.860001,210.259995,208.333664,19700
2019-04-03,211.369995,212.869995,211.000000,211.589996,209.651489,39200
2019-04-04,211.710007,212.279999,209.630005,210.919998,208.987625,30300
2019-04-05,211.589996,211.960007,211.350006,211.660004,209.720886,20900
2019-04-08,211.179993,212.259995,210.389999,212.240005,210.295532,24800
2019-04-09,211.330002,212.259995,211.169998,211.369995,209.433502,24200
2019-04-10,211.720001,213.000000,211.720001,212.990005,211.038666,18800
2019-04-11,213.380005,213.380005,212.449997,212.869995,210.919754,34500
2019-04-12,213.820007,214.110001,213.309998,214.110001,212.148392,19800
2019-04-15,214.169998,214.320007,212.759995,214.029999,212.069153,27200
2019-04-16,214.820007,215.339996,214.440002,215.029999,213.059967,32300
2019-04-17,216.309998,216.309998,214.899994,215.580002,213.604950,92300
2019-04-18,215.899994,215.899994,214.669998,215.800003,213.822937,45400
2019-04-22,214.789993,217.139999,214.789993,217.130005,215.140732,23700
2019-04-23,217.639999,220.240005,217.580002,219.910004,217.895264,30000
2019-04-24,220.080002,220.809998,219.550003,219.570007,217.558395,59900
2019-04-25,221.320007,221.509995,218.960007,219.990005,217.974548,43900
2019-04-26,219.490005,220.339996,217.910004,220.339996,218.321335,31200
2019-04-29,220.309998,221.199997,220.160004,220.770004,218.747391,110300
2019-04-30,219.130005,219.850006,217.889999,219.479996,217.469223,56700
2019-05-01,221.149994,221.210007,218.429993,218.429993,216.428818,46100
2019-05-02,218.179993,219.149994,215.979996,217.220001,215.229904,62600
2019-05-03,218.740005,220.139999,218.360001,220.039993,218.024078,18200
2019-05-06,214.839996,219.050003,214.399994,218.830002,216.825165,49200
2019-05-07,216.490005,216.490005,212.490005,214.460007,212.495193,76800
2019-05-08,213.699997,215.660004,213.440002,214.190002,212.227676,64700
2019-05-09,211.470001,213.160004,209.220001,212.470001,210.523422,55900
2019-05-10,211.460007,213.460007,208.210007,212.800003,210.850418,165600
2019-05-13,207.149994,208.190002,204.470001,204.979996,203.102066,82600
2019-05-14,206.110001,208.759995,205.529999,207.570007,205.668320,36100
2019-05-15,206.179993,211.339996,206.179993,210.690002,208.759766,44600
2019-05-16,210.889999,214.179993,210.889999,213.020004,211.068405,33600
2019-05-17,210.869995,213.610001,210.570007,210.720001,208.789459,26600
2019-05-20,207.470001,208.729996,206.539993,207.309998,205.410721,24600
2019-05-21,209.320007,210.259995,208.880005,209.639999,207.719360,13400
2019-05-22,208.429993,210.119995,208.429993,209.020004,207.105042,22300
2019-05-23,206.410004,206.479996,203.779999,205.039993,203.161499,49900
2019-05-24,206.240005,207.270004,205.160004,205.300003,203.419144,11500
2019-05-28,205.889999,207.229996,205.149994,205.149994,203.270493,30700
2019-05-29,203.869995,204.660004,202.699997,203.570007,201.704987,24200
2019-05-30,204.070007,205.000000,203.369995,204.470001,202.596741,25400
2019-05-31,201.880005,202.860001,200.949997,201.119995,199.277405,26600
2019-06-03,200.619995,200.929993,194.309998,195.460007,193.669281,93000
2019-06-04,197.850006,201.649994,196.830002,201.649994,199.802551,50900
2019-06-05,203.559998,203.669998,201.259995,203.619995,201.754501,35300
2019-06-06,203.899994,205.809998,202.949997,205.199997,203.320023,26800
2019-06-07,206.289993,210.070007,206.289993,209.360001,207.441910,80100
2019-06-10,210.759995,213.889999,210.759995,211.660004,209.720886,56700
2019-06-11,213.919998,213.919998,210.860001,211.669998,209.730774,32800
2019-06-12,210.910004,211.289993,210.160004,210.570007,208.640839,18000
2019-06-13,211.399994,211.880005,210.910004,211.649994,209.710922,26200
2019-06-14,210.529999,210.789993,209.539993,210.179993,208.254425,72800
2019-06-17,210.270004,211.570007,210.270004,210.889999,209.296494,20600
2019-06-18,213.229996,215.449997,212.970001,213.979996,212.363113,51800
2019-06-19,214.419998,215.259995,213.220001,215.009995,213.385330,33100
2019-06-20,218.119995,218.250000,215.940002,217.570007,215.926025,26600
2019-06-21,217.039993,218.179993,216.619995,216.699997,215.062576,39900
2019-06-24,217.089996,217.360001,216.580002,216.720001,215.082428,23900
2019-06-25,216.759995,216.759995,212.429993,212.649994,211.043182,72500
2019-06-26,214.380005,215.630005,213.949997,214.080002,212.462357,14200
2019-06-27,214.949997,215.649994,214.669998,215.160004,213.534225,46900
2019-06-28,215.910004,215.910004,214.660004,215.649994,214.020508,15500
2019-07-01,219.929993,220.179993,218.000000,218.610001,216.958145,38300
2019-07-02,218.630005,219.520004,218.210007,219.449997,217.791794,27900
2019-07-03,220.130005,221.229996,220.130005,221.229996,219.558350,21100
2019-07-05,219.809998,221.399994,218.880005,221.259995,219.588104,50700
2019-07-08,219.710007,219.740005,218.889999,219.550003,217.891052,15300
2019-07-09,218.449997,221.289993,218.449997,221.149994,219.478958,62300
2019-07-10,222.279999,223.970001,222.009995,223.089996,221.404312,35500
2019-07-11,223.679993,224.410004,222.789993,223.309998,221.622650,59800
2019-07-12,223.770004,224.979996,223.660004,224.960007,223.260178,22600
2019-07-15,225.479996,225.589996,224.779999,225.559998,223.855637,22400
2019-07-16,224.990005,225.259995,223.699997,223.940002,222.247879,17500
2019-07-17,224.250000,224.399994,223.270004,223.279999,221.592865,16400
2019-07-18,222.210007,223.759995,221.679993,223.710007,222.019638,21600
2019-07-19,225.479996,225.479996,222.000000,222.000000,220.322540,32800
2019-07-22,222.889999,224.789993,222.889999,224.369995,222.674606,71000
2019-07-23,225.570007,225.570007,223.720001,225.330002,223.627380,33600
2019-07-24,224.410004,227.419998,224.410004,227.380005,225.661880,30200
2019-07-25,226.869995,226.869995,225.429993,225.639999,223.935028,22800
2019-07-26,227.470001,228.800003,227.470001,228.470001,226.743652,15400
2019-07-29,228.270004,228.270004,225.850006,227.389999,225.671829,48400
2019-07-30,225.589996,226.750000,225.000000,225.860001,224.153381,19900
2019-07-31,226.539993,226.539993,220.759995,222.830002,221.146271,37700
2019-08-01,223.029999,227.240005,220.860001,221.589996,219.915619,90800
2019-08-02,219.869995,219.869995,216.059998,217.649994,216.005402,40800
2019-08-05,212.190002,212.190002,207.190002,209.059998,207.480316,102000
2019-08-06,211.759995,212.619995,209.729996,212.190002,210.586655,27400
2019-08-07,209.960007,213.660004,208.710007,213.419998,211.807358,36300
2019-08-08,215.220001,218.789993,214.679993,218.759995,217.107010,27500
2019-08-09,217.600006,217.600006,215.080002,216.059998,214.427429,18400
2019-08-12,214.649994,215.229996,213.050003,213.229996,211.618820,20700
2019-08-13,213.089996,218.770004,213.089996,217.750000,216.104645,44700
2019-08-14,214.089996,214.250000,210.490005,210.850006,209.256790,29800
2019-08-15,211.330002,211.789993,209.419998,211.050003,209.455292,41000
2019-08-16,212.860001,214.880005,212.860001,214.330002,212.710495,31100
2019-08-19,217.520004,218.100006,216.619995,217.470001,215.826782,17800
2019-08-20,217.039993,217.460007,216.000000,216.100006,214.467133,69900
2019-08-21,218.059998,219.059998,217.759995,218.399994,216.749741,35900
2019-08-22,218.940002,219.350006,216.080002,217.789993,216.144333,44700
2019-08-23,216.529999,218.509995,210.630005,211.220001,209.623993,45600
2019-08-26,213.750000,213.919998,212.029999,213.919998,212.303589,28900
2019-08-27,215.199997,215.740005,212.339996,213.429993,211.817291,17300
2019-08-28,212.289993,213.740005,211.110001,213.610001,211.995926,16700
2019-08-29,216.300003,217.830002,215.929993,217.110001,215.469482,23900
2019-08-30,218.520004,218.520004,215.610001,216.869995,215.231293,28900
2019-09-03,215.389999,216.440002,213.979996,214.580002,212.958603,18600
2019-09-04,216.820007,218.050003,216.309998,217.899994,216.253525,12400
2019-09-05,220.520004,222.800003,220.520004,222.440002,220.759216,24100
2019-09-06,222.759995,222.759995,221.559998,221.750000,220.074417,15900
2019-09-09,222.600006,222.600006,219.259995,220.520004,218.853729,46600
2019-09-10,219.039993,219.039993,217.529999,218.979996,217.325363,26300
2019-09-11,219.479996,221.289993,219.479996,221.210007,219.538513,34600
2019-09-12,222.490005,224.089996,221.830002,222.470001,220.788971,45400
2019-09-13,222.169998,222.169998,221.300003,221.440002,219.766754,31700
2019-09-16,219.649994,221.100006,219.649994,220.850006,219.181229,22700
2019-09-17,220.869995,221.710007,220.460007,221.710007,220.034714,18100
2019-09-18,221.279999,221.429993,218.889999,221.429993,219.756851,24300
2019-09-19,221.850006,223.460007,221.550003,221.949997,220.272903,21500
2019-09-20,222.600006,222.610001,218.720001,219.520004,217.861267,67000
2019-09-23,219.070007,220.149994,218.610001,219.559998,217.900955,21700
2019-09-24,220.529999,220.800003,215.309998,216.110001,214.737213,49500
2019-09-25,215.869995,219.449997,213.869995,218.970001,217.579041,42800
2019-09-26,218.710007,219.080002,217.020004,218.250000,216.863602,43500
2019-09-27,218.690002,218.690002,214.000000,215.279999,213.912460,42600
2019-09-30,215.960007,217.500000,215.490005,217.020004,215.641434,20100
2019-10-01,218.100006,219.029999,215.000000,215.130005,213.763428,21300
2019-10-02,213.479996,213.479996,210.000000,211.339996,209.997482,30000
2019-10-03,211.309998,214.100006,208.919998,214.039993,212.680344,43600
2019-10-04,215.279999,217.679993,215.279999,217.399994,216.018997,22300
2019-10-07,216.690002,218.210007,216.449997,216.720001,215.343323,16500
2019-10-08,215.119995,215.490005,212.759995,212.860001,211.507843,31900
2019-10-09,214.710007,216.100006,214.710007,215.350006,213.982010,21100
2019-10-10,215.179993,217.380005,215.179993,216.320007,214.945862,28500
2019-10-11,219.050003,221.199997,219.050003,219.570007,218.175232,32000
2019-10-14,219.190002,219.869995,219.190002,219.500000,218.105667,12200
2019-10-15,220.130005,222.899994,220.130005,222.410004,220.997192,14700
2019-10-16,221.339996,221.669998,220.429993,221.000000,219.596146,18700
2019-10-17,222.229996,222.610001,220.820007,221.320007,219.914093,14500
2019-10-18,221.020004,221.169998,217.119995,218.369995,216.982834,46200
2019-10-21,219.770004,220.750000,219.410004,220.750000,219.347733,14600
2019-10-22,221.259995,221.259995,217.380005,217.399994,216.018997,18900
2019-10-23,216.889999,218.020004,216.440002,217.830002,216.446274,11200
2019-10-24,219.449997,220.589996,218.979996,220.479996,219.079437,20100
2019-10-25,219.500000,222.750000,219.500000,222.500000,221.086594,43200
2019-10-28,223.720001,225.289993,223.669998,225.050003,223.620422,23300
2019-10-29,224.619995,224.979996,223.000000,223.009995,221.593369,14800
2019-10-30,223.360001,224.729996,222.380005,224.389999,222.964600,25800
2019-10-31,224.889999,224.889999,223.080002,224.059998,222.636703,20900
2019-11-01,225.360001,226.339996,224.940002,226.339996,224.902206,16400
2019-11-04,227.990005,228.300003,227.520004,227.779999,226.333069,15900
2019-11-05,228.479996,228.479996,226.899994,227.419998,225.975342,18200
2019-11-06,227.309998,227.309998,226.259995,227.029999,225.587830,15100
2019-11-07,228.410004,229.630005,227.729996,228.050003,226.601364,20700
2019-11-08,227.419998,229.000000,227.210007,228.990005,227.535385,16500
2019-11-11,227.789993,228.960007,227.570007,228.740005,227.286972,8700
2019-11-12,229.240005,230.300003,228.979996,229.649994,228.191177,11000
2019-11-13,228.729996,229.759995,228.729996,229.399994,227.942780,12500
2019-11-14,228.580002,229.729996,228.419998,229.559998,228.101761,22200
2019-11-15,231.220001,231.419998,230.460007,231.360001,229.890335,25000
2019-11-18,231.210007,232.309998,230.330002,231.860001,230.387161,27800
2019-11-19,232.960007,233.139999,231.630005,232.669998,231.192001,100400
2019-11-20,232.029999,232.910004,229.729996,231.410004,229.940002,41400
2019-11-21,231.110001,231.429993,229.940002,230.570007,229.105347,31100
2019-11-22,231.190002,231.339996,229.520004,230.490005,229.025864,12900
2019-11-25,231.539993,233.570007,231.539993,233.570007,232.086304,33900
2019-11-26,233.889999,234.509995,233.710007,234.220001,232.732162,12000
2019-11-27,234.979996,235.710007,234.600006,235.710007,234.212692,22000
2019-11-29,235.110001,235.500000,234.809998,234.809998,233.318405,11500
2019-12-02,234.960007,234.960007,230.229996,231.490005,230.019516,27000
2019-12-03,227.830002,230.130005,227.419998,230.059998,228.598572,72700
2019-12-04,231.529999,231.800003,230.750000,230.860001,229.393494,18900
2019-12-05,231.600006,231.679993,230.639999,231.279999,229.810806,42600
2019-12-06,232.869995,233.600006,232.869995,233.380005,231.897491,18800
2019-12-09,232.940002,234.050003,232.539993,232.570007,231.092651,21000
2019-12-10,232.750000,233.190002,231.839996,232.070007,230.595810,28200
2019-12-11,232.910004,233.779999,232.350006,233.740005,232.255234,23300
2019-12-12,233.179993,236.009995,232.990005,235.259995,233.765533,34800
2019-12-13,235.130005,237.050003,234.750000,236.289993,234.789001,73600
2019-12-16,237.479996,238.720001,236.770004,238.130005,236.938202,21700
2019-12-17,238.639999,238.639999,237.500000,238.000000,236.808853,38600
2019-12-18,238.449997,239.210007,238.240005,238.470001,237.276505,39200
2019-12-19,238.690002,240.220001,238.690002,240.220001,239.017731,42000
2019-12-20,241.520004,241.550003,240.539993,241.139999,239.933151,58000
2019-12-23,241.970001,242.119995,241.429993,241.520004,240.311249,53400
2019-12-24,241.789993,241.789993,241.059998,241.550003,240.341080,28900
2019-12-26,242.179993,243.979996,242.039993,243.979996,242.758911,64400
2019-12-27,244.899994,244.899994,243.339996,243.759995,242.540039,20100
2019-12-30,243.720001,243.720001,240.740005,241.690002,240.480377,23500
2019-12-31,240.869995,242.389999,240.869995,242.149994,240.938095,15100
2020-01-02,244.440002,246.809998,244.300003,246.809998,245.574753,350600
2020-01-03,243.509995,245.720001,243.339996,244.779999,243.554916,34300
2020-01-06,242.490005,246.360001,242.190002,246.360001,245.126999,64700
2020-01-07,246.600006,247.270004,245.789993,246.440002,245.206619,24900
2020-01-08,246.500000,249.679993,246.500000,248.529999,247.286148,40400
2020-01-09,250.389999,250.869995,249.929993,250.759995,249.504974,33700
2020-01-10,251.910004,251.910004,249.820007,250.350006,249.097061,36700
2020-01-13,251.470001,253.389999,251.360001,253.389999,252.121826,86000
2020-01-14,253.509995,253.759995,251.889999,251.899994,250.639282,27700
2020-01-15,252.309998,253.380005,251.600006,252.330002,251.067139,23300
2020-01-16,254.020004,255.190002,253.559998,255.190002,253.912827,24700
2020-01-17,256.399994,256.690002,255.050003,256.540009,255.256073,34000
2020-01-21,255.869995,257.500000,255.460007,256.670013,255.385437,25900
2020-01-22,258.190002,258.880005,257.040009,257.290009,256.002319,25400
2020-01-23,257.420013,258.429993,256.450012,258.339996,257.047028,17600
2020-01-24,259.929993,260.320007,255.429993,256.730011,255.445129,42600
2020-01-27,250.800003,252.360001,249.860001,250.979996,249.723907,60700
2020-01-28,252.759995,255.710007,251.970001,255.229996,253.952621,25200
2020-01-29,256.730011,256.730011,254.509995,255.220001,253.942673,17600
2020-01-30,253.529999,255.639999,252.509995,255.639999,254.360565,40200
2020-01-31,256.799988,256.799988,250.500000,251.470001,250.211426,30800
2020-02-03,252.169998,255.380005,252.169998,254.789993,253.514816,21200
2020-02-04,257.980011,260.320007,257.529999,260.209991,258.907715,125900
2020-02-05,263.549988,263.549988,259.059998,260.760010,259.454926,63800
2020-02-06,261.700012,262.950012,261.019989,262.950012,261.633972,18500
2020-02-07,261.670013,263.149994,260.730011,261.369995,260.061890,21000
2020-02-10,260.480011,264.829987,260.480011,264.820007,263.494598,21400
2020-02-11,266.609985,267.339996,264.399994,264.589996,263.265778,36500
2020-02-12,266.510010,267.429993,265.549988,267.390015,266.051758,26000
2020-02-13,265.570007,268.130005,265.559998,267.079987,265.743286,36600
2020-02-14,267.859985,268.600006,266.820007,267.970001,266.628876,29400
2020-02-18,266.619995,268.269989,266.570007,267.880005,266.539307,29100
2020-02-19,269.619995,271.089996,269.619995,270.489990,269.136261,28900
2020-02-20,270.119995,270.779999,265.000000,268.250000,266.907440,53300
2020-02-21,266.869995,266.869995,261.109985,262.269989,260.957367,55700
2020-02-24,250.550003,254.679993,249.100006,251.679993,250.420364,108700
2020-02-25,253.729996,254.279999,243.210007,244.220001,242.997726,509800
2020-02-26,245.089996,249.860001,243.080002,244.690002,243.465363,114000
2020-02-27,238.309998,242.610001,233.050003,233.110001,231.943329,117100
2020-02-28,224.830002,235.639999,224.020004,235.009995,233.833801,203700
2020-03-02,237.820007,245.220001,233.770004,245.220001,243.992737,144400
2020-03-03,246.399994,248.339996,234.919998,236.639999,235.455643,108200
2020-03-04,241.710007,245.990005,238.360001,245.800003,244.569809,72700
2020-03-05,240.029999,243.429993,236.399994,237.910004,236.719315,54400
2020-03-06,230.089996,234.240005,227.220001,233.259995,232.092560,135900
2020-03-09,215.720001,224.699997,215.000000,216.820007,215.734863,204100
2020-03-10,225.029999,228.779999,217.190002,228.710007,227.565353,139700
2020-03-11,222.820007,224.169998,214.720001,217.960007,216.869156,139900
2020-03-12,202.660004,212.130005,197.029999,197.059998,196.073730,198400
2020-03-13,208.250000,216.850006,198.500000,216.050003,214.968704,139300
2020-03-16,190.860001,204.029999,188.440002,188.850006,187.904846,124500
2020-03-17,193.729996,203.509995,186.830002,201.089996,200.083572,202300
2020-03-18,187.889999,197.259995,183.389999,193.270004,192.302734,101300
2020-03-19,192.580002,202.440002,188.289993,196.800003,195.815063,101600
2020-03-20,200.770004,202.919998,189.339996,189.809998,188.860016,137000
2020-03-23,189.550003,193.360001,183.270004,189.699997,188.750580,103200
2020-03-24,200.139999,206.240005,199.500000,206.240005,205.207809,129100
2020-03-25,207.539993,212.919998,201.520004,204.789993,204.168961,161200
2020-03-26,206.589996,216.660004,206.589996,216.419998,215.763687,137300
2020-03-27,211.110001,213.139999,207.220001,207.539993,206.910614,104100
2020-03-30,209.210007,215.529999,208.300003,215.050003,214.397842,83300
2020-03-31,215.059998,218.139999,211.160004,211.770004,211.127808,157200
2020-04-01,205.020004,208.410004,200.660004,202.360001,201.746338,62900
2020-04-02,201.539993,205.970001,200.570007,205.479996,204.856873,79600
2020-04-03,205.110001,206.089996,199.639999,201.910004,201.297714,77500
2020-04-06,210.389999,219.610001,209.559998,218.460007,217.797531,62200
2020-04-07,225.729996,225.729996,217.899994,218.529999,217.867294,95700
2020-04-08,220.889999,224.639999,218.660004,223.720001,223.041550,229000
2020-04-09,226.880005,227.500000,222.860001,224.479996,223.799255,110500
2020-04-13,223.220001,226.199997,221.190002,226.199997,225.514053,60100
2020-04-14,231.229996,235.330002,230.020004,235.190002,234.476776,90600
2020-04-15,230.979996,233.020004,228.740005,231.089996,230.389221,118800
2020-04-16,233.210007,234.970001,230.500000,233.820007,233.110947,49400
2020-04-17,238.000000,238.169998,234.070007,237.149994,236.430832,71600
2020-04-20,234.710007,238.070007,234.649994,235.110001,234.397034,42500
2020-04-21,231.889999,232.149994,224.100006,225.660004,224.975677,75700
2020-04-22,231.320007,235.139999,230.520004,233.940002,233.230560,57000
2020-04-23,235.029999,237.220001,233.500000,233.850006,233.140839,53600
2020-04-24,233.919998,237.899994,232.750000,237.660004,236.939285,54300
2020-04-27,240.470001,240.690002,238.929993,239.610001,238.883377,34700
2020-04-28,242.070007,242.089996,235.589996,235.869995,235.154709,55700
2020-04-29,241.550003,247.589996,241.449997,246.479996,245.732529,63400
2020-04-30,247.000000,247.270004,244.300003,246.000000,245.253983,35300
2020-05-01,240.710007,242.729996,237.309998,238.259995,237.537460,68100
2020-05-04,236.919998,241.389999,236.009995,241.389999,240.657990,27900
2020-05-05,244.449997,247.559998,244.000000,244.740005,243.997803,65100
2020-05-06,247.000000,249.080002,245.300003,247.070007,246.320755,60000
2020-05-07,250.160004,252.080002,249.610001,251.059998,250.298645,64000
2020-05-08,253.220001,254.600006,252.380005,254.339996,253.568695,35100
2020-05-11,252.830002,257.450012,252.009995,255.889999,255.113998,40000
2020-05-12,256.850006,257.630005,250.570007,250.570007,249.810150,69000
2020-05-13,250.520004,252.410004,243.339996,246.429993,245.682693,112800
2020-05-14,245.179993,249.490005,242.220001,249.380005,248.623749,47300
2020-05-15,245.979996,251.339996,245.979996,251.289993,250.527954,68200
2020-05-18,255.240005,257.869995,254.770004,256.589996,255.811890,74000
2020-05-19,257.170013,260.630005,256.980011,256.980011,256.200684,69400
2020-05-20,260.350006,263.570007,260.350006,263.109985,262.312073,81800
2020-05-21,263.339996,263.779999,259.950012,260.079987,259.291260,37700
2020-05-22,259.730011,261.709991,258.899994,261.549988,260.756836,31600
2020-05-26,266.600006,267.000000,261.209991,261.269989,260.477661,54600
2020-05-27,261.000000,262.179993,254.619995,262.089996,261.295166,73400
2020-05-28,260.510010,266.239990,260.510010,261.200012,260.407898,81400
2020-05-29,262.170013,265.049988,260.380005,264.609985,263.807556,38300
2020-06-01,263.660004,266.459991,263.220001,266.170013,265.362854,107000
2020-06-02,266.279999,268.049988,264.019989,268.049988,267.237122,34200
2020-06-03,268.609985,270.459991,268.250000,269.899994,269.081512,51900
2020-06-04,269.070007,270.380005,265.519989,266.890015,266.080658,52600
2020-06-05,268.339996,273.399994,267.670013,272.679993,271.853088,40500
2020-06-08,272.690002,274.690002,270.609985,274.690002,273.856995,66000
2020-06-09,273.480011,277.200012,273.480011,276.010010,275.172974,64800
2020-06-10,278.029999,280.350006,277.190002,278.980011,278.134003,52900
2020-06-11,273.149994,274.320007,263.519989,263.679993,262.880371,85100
2020-06-12,270.579987,271.450012,262.459991,266.709991,265.901184,56700
2020-06-15,262.059998,270.320007,261.440002,269.529999,269.002106,81000
2020-06-16,275.929993,276.850006,270.850006,274.649994,274.112091,112200
2020-06-17,276.470001,277.440002,274.619995,275.359985,274.820679,40400
2020-06-18,275.100006,276.369995,274.410004,276.369995,275.828705,37200
2020-06-19,279.670013,279.670013,274.200012,275.839996,275.299774,55900
2020-06-22,275.839996,279.829987,275.269989,279.829987,279.281921,33400
2020-06-23,281.970001,284.540009,281.010010,281.500000,280.948669,42700
2020-06-24,280.600006,282.029999,273.890015,275.049988,274.511292,50700
2020-06-25,275.190002,278.640015,272.679993,278.640015,278.094299,39100
2020-06-26,278.059998,278.059998,271.250000,271.429993,270.898376,62000
2020-06-29,271.260010,274.000000,267.440002,273.929993,273.393524,66000
2020-06-30,274.140015,280.130005,274.140015,279.140015,278.593292,57400
2020-07-01,279.100006,284.260010,279.000000,283.119995,282.565491,48300
2020-07-02,285.670013,286.890015,283.750000,284.140015,283.583496,41500
2020-07-06,287.820007,291.380005,287.579987,289.869995,289.302246,49300
2020-07-07,289.320007,292.320007,287.269989,287.269989,286.707367,33900
2020-07-08,288.989990,291.750000,287.910004,291.750000,291.178619,95600
2020-07-09,294.019989,294.809998,288.779999,294.029999,293.454102,88200
2020-07-10,293.420013,295.070007,290.720001,295.070007,294.492126,58100
2020-07-13,298.010010,299.670013,287.130005,287.380005,286.817169,50500
2020-07-14,285.029999,290.149994,280.609985,289.980011,289.412048,58200
2020-07-15,292.000000,292.869995,287.470001,290.450012,289.881134,60600
2020-07-16,287.660004,288.910004,285.130005,288.079987,287.515778,37000
2020-07-17,289.329987,289.859985,286.510010,289.079987,288.513794,36800
2020-07-20,289.769989,298.369995,288.920013,297.679993,297.096985,52600
2020-07-21,300.029999,300.029999,293.480011,294.480011,293.903259,55300
2020-07-22,294.670013,296.799988,293.640015,295.839996,295.260559,59600
2020-07-23,295.000000,296.489990,287.339996,288.839996,288.274292,94900
2020-07-24,284.470001,287.890015,282.089996,286.019989,285.459808,78300
2020-07-27,287.609985,291.059998,287.309998,290.640015,290.070770,76800
2020-07-28,290.089996,290.640015,286.760010,286.929993,286.368042,25700
2020-07-29,288.750000,292.079987,288.750000,291.420013,290.849243,208500
2020-07-30,289.079987,293.529999,287.260010,292.980011,292.406189,75700
2020-07-31,297.529999,297.890015,293.070007,297.890015,297.306610,165800
2020-08-03,300.579987,302.790009,300.260010,302.190002,301.598145,118100
2020-08-04,302.000000,303.239990,300.529999,302.980011,302.386597,72600
2020-08-05,304.170013,305.470001,303.320007,304.920013,304.322845,128800
2020-08-06,305.179993,309.200012,304.140015,308.829987,308.225128,61700
2020-08-07,308.040009,308.750000,302.260010,304.779999,304.183075,75500
2020-08-10,305.420013,305.869995,300.079987,303.029999,302.436493,45300
2020-08-11,302.010010,303.980011,297.730011,297.940002,297.356506,54100
2020-08-12,300.049988,304.399994,300.049988,303.510010,302.915588,35200
2020-08-13,304.179993,306.570007,303.299988,304.230011,303.634155,80400
2020-08-14,304.660004,304.890015,302.480011,303.579987,302.985413,25900
2020-08-17,305.089996,306.410004,304.920013,306.079987,305.480499,24200
2020-08-18,306.910004,309.109985,305.880005,308.589996,307.985626,32100
2020-08-19,309.119995,310.519989,307.049988,307.510010,306.907745,28700
2020-08-20,306.140015,312.000000,305.769989,311.369995,310.760162,60500
2020-08-21,311.959991,312.959991,310.640015,312.609985,311.997681,38500
2020-08-24,316.179993,316.859985,312.820007,314.899994,314.283264,41800
2020-08-25,314.390015,317.739990,313.940002,317.690002,317.067780,57100
2020-08-26,319.959991,326.829987,319.959991,326.720001,326.080139,66400
2020-08-27,326.970001,327.309998,322.200012,324.480011,323.844482,56700
2020-08-28,325.839996,327.519989,325.299988,327.119995,326.479340,186900
2020-08-31,328.119995,329.369995,326.220001,327.220001,326.579132,48800
2020-09-01,330.230011,333.679993,328.420013,333.679993,333.026459,73000
2020-09-02,337.760010,338.589996,331.829987,337.929993,337.268127,55700
2020-09-03,333.170013,333.170013,317.179993,320.700012,320.071899,118700
2020-09-04,318.200012,321.540009,302.019989,314.309998,313.694427,112700
2020-09-08,302.390015,309.760010,301.299988,301.809998,301.218903,72100
2020-09-09,308.000000,312.350006,304.420013,309.730011,309.123413,83900
2020-09-10,313.160004,314.450012,302.209991,303.630005,303.035309,82300
2020-09-11,306.029999,306.440002,297.489990,301.079987,300.490295,103200
2020-09-14,305.410004,308.489990,303.540009,304.940002,304.342743,91200
2020-09-15,309.200012,310.570007,307.480011,309.230011,308.624359,69200
2020-09-16,310.350006,310.859985,304.359985,304.670013,304.073334,43300
2020-09-17,297.959991,302.130005,296.940002,300.630005,300.041229,47300
2020-09-18,301.779999,302.429993,293.350006,297.079987,296.498138,50400
2020-09-21,291.790009,297.649994,290.440002,297.649994,297.067047,61100
2020-09-22,300.950012,304.250000,297.049988,303.839996,303.244904,79500
2020-09-23,303.760010,303.760010,293.920013,294.480011,294.150116,65600
2020-09-24,291.929993,298.779999,291.929993,295.470001,295.139008,72200
2020-09-25,295.880005,302.890015,293.910004,302.079987,301.741577,73200
